Canada-Ontario, Deaths (period 5x1), 	Last modified: 28 May 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1998        35-39              335.00          631.00          966.00
  1998        40-44              498.00          829.00         1327.00
  1998        45-49              726.00         1006.00         1732.00
  1998        50-54             1007.00         1455.00         2462.00
  1998        55-59             1243.00         1952.00         3195.00
  1998        60-64             1743.00         2816.00         4559.00
  1998        65-69             2719.00         4410.00         7129.00
  1998        70-74             4180.00         5906.00        10086.00
  1998        75-79             5597.00         6629.00        12226.00
  1998        80-84             6472.00         6046.00        12518.00
  1998        85-89             6638.00         4592.00        11230.00
  1998        90-94             4844.00         2063.00         6907.00
  1998        95-99             1995.00          580.00         2575.00
  1998       100-104             459.00           79.00          538.00
  1998       105-109              41.00            4.00           45.00
  1998       110+                  4.00            0.00            4.00
  1999           0               320.00          385.00          705.00
  1999         1-4                68.00           70.00          138.00
  1999         5-9                44.00           60.00          104.00
  1999        10-14               33.00           61.00           94.00
  1999        15-19               84.00          200.00          284.00
  1999        20-24               84.00          255.00          339.00
  1999        25-29              114.00          272.00          386.00
  1999        30-34              178.00          382.00          560.00
  1999        35-39              373.00          602.00          975.00
  1999        40-44              488.00          826.00         1314.00
  1999        45-49              704.00         1054.00         1758.00
  1999        50-54             1018.00         1573.00         2591.00
  1999        55-59             1297.00         2029.00         3326.00
  1999        60-64             1719.00         2710.00         4429.00
  1999        65-69             2636.00         4154.00         6790.00
  1999        70-74             3896.00         5853.00         9749.00
  1999        75-79             5846.00         6922.00        12768.00
  1999        80-84             6315.00         6003.00        12318.00
  1999        85-89             6957.00         4907.00        11864.00
  1999        90-94             5077.00         2235.00         7312.00
  1999        95-99             2278.00          690.00         2968.00
  1999       100-104             501.00           74.00          575.00
  1999       105-109              40.00            3.00           43.00
  1999       110+                  5.00            0.00            5.00
  2000           0               336.00          377.00          713.00
  2000         1-4                46.00           61.00          107.00
  2000         5-9                32.00           64.00           96.00
  2000        10-14               43.00           61.00          104.00
  2000        15-19               90.00          214.00          304.00
  2000        20-24              112.00          269.00          381.00
  2000        25-29              134.00          281.00          415.00
  2000        30-34              173.00          398.00          571.00
  2000        35-39              317.00          610.00          927.00
  2000        40-44              528.00          788.00         1316.00
  2000        45-49              678.00         1173.00         1851.00
  2000        50-54             1117.00         1603.00         2720.00
  2000        55-59             1289.00         1999.00         3288.00
  2000        60-64             1701.00         2832.00         4533.00
  2000        65-69             2620.00         4094.00         6714.00
  2000        70-74             4053.00         5703.00         9756.00
  2000        75-79             5820.00         6796.00        12616.00
  2000        80-84             6453.00         6048.00        12501.00
  2000        85-89             7042.00         4813.00        11855.00
  2000        90-94             5067.00         2244.00         7311.00
  2000        95-99             2070.00          601.00         2671.00
  2000       100-104             421.00           86.00          507.00
  2000       105-109              37.00            4.00           41.00
  2000       110+                  0.00            0.00            0.00
  2001           0               309.00          405.00          714.00
  2001         1-4                62.00           73.00          135.00
  2001         5-9                46.00           50.00           96.00
  2001        10-14               52.00           68.00          120.00
  2001        15-19              100.00          215.00          315.00
  2001        20-24               99.00          261.00          360.00
  2001        25-29              128.00          294.00          422.00
  2001        30-34              192.00          335.00          527.00
  2001        35-39              359.00          571.00          930.00
  2001        40-44              537.00          833.00         1370.00
  2001        45-49              760.00         1208.00         1968.00
  2001        50-54             1056.00         1684.00         2740.00
  2001        55-59             1278.00         2089.00         3367.00
  2001        60-64             1668.00         2689.00         4357.00
  2001        65-69             2638.00         3900.00         6538.00
  2001        70-74             3984.00         5471.00         9455.00
  2001        75-79             5822.00         6788.00        12610.00
  2001        80-84             6622.00         6092.00        12714.00
  2001        85-89             6983.00         4733.00        11716.00
  2001        90-94             5072.00         2318.00         7390.00
  2001        95-99             2148.00          655.00         2803.00
  2001       100-104             472.00           77.00          549.00
  2001       105-109              30.00            2.00           32.00
  2001       110+                  2.00            0.00            2.00
  2002           0               308.00          373.00          681.00
  2002         1-4                57.00           60.00          117.00
  2002         5-9                42.00           54.00           96.00
  2002        10-14               38.00           65.00          103.00
  2002        15-19               99.00          210.00          309.00
  2002        20-24               98.00          274.00          372.00
  2002        25-29              113.00          253.00          366.00
  2002        30-34              203.00          340.00          543.00
  2002        35-39              338.00          524.00          862.00
  2002        40-44              550.00          861.00         1411.00
  2002        45-49              749.00         1199.00         1948.00
  2002        50-54             1039.00         1661.00         2700.00
  2002        55-59             1443.00         2197.00         3640.00
  2002        60-64             1814.00         2850.00         4664.00
  2002        65-69             2555.00         3883.00         6438.00
  2002        70-74             3824.00         5429.00         9253.00
  2002        75-79             5791.00         6773.00        12564.00
  2002        80-84             6879.00         6342.00        13221.00
  2002        85-89             7117.00         4867.00        11984.00
  2002        90-94             5205.00         2326.00         7531.00
  2002        95-99             2242.00          638.00         2880.00
  2002       100-104             433.00           70.00          503.00
  2002       105-109              46.00            3.00           49.00
  2002       110+                  0.00            0.00            0.00
  2003           0               324.00          368.00          692.00
  2003         1-4                39.00           63.00          102.00
  2003         5-9                21.00           54.00           75.00
  2003        10-14               44.00           62.00          106.00
  2003        15-19               86.00          220.00          306.00
  2003        20-24              106.00          267.00          373.00
  2003        25-29              127.00          259.00          386.00
  2003        30-34              183.00          358.00          541.00
  2003        35-39              301.00          532.00          833.00
  2003        40-44              533.00          855.00         1388.00
  2003        45-49              806.00         1267.00         2073.00
  2003        50-54             1133.00         1762.00         2895.00
  2003        55-59             1477.00         2249.00         3726.00
  2003        60-64             1903.00         2952.00         4855.00
  2003        65-69             2578.00         3816.00         6394.00
  2003        70-74             3827.00         5513.00         9340.00
  2003        75-79             5628.00         6785.00        12413.00
  2003        80-84             7179.00         6843.00        14022.00
  2003        85-89             7168.00         5031.00        12199.00
  2003        90-94             5325.00         2571.00         7896.00
  2003        95-99             2323.00          689.00         3012.00
  2003       100-104             460.00           72.00          532.00
  2003       105-109              37.00           11.00           48.00
  2003       110+                  1.00            0.00            1.00
  2004           0               338.00          397.00          735.00
  2004         1-4                61.00           69.00          130.00
  2004         5-9                27.00           47.00           74.00
  2004        10-14               34.00           55.00           89.00
  2004        15-19               77.00          205.00          282.00
  2004        20-24              115.00          286.00          401.00
  2004        25-29              120.00          288.00          408.00
  2004        30-34              159.00          336.00          495.00
  2004        35-39              301.00          524.00          825.00
  2004        40-44              505.00          847.00         1352.00
  2004        45-49              775.00         1191.00         1966.00
  2004        50-54             1127.00         1687.00         2814.00
  2004        55-59             1473.00         2336.00         3809.00
  2004        60-64             1880.00         2874.00         4754.00
  2004        65-69             2478.00         3717.00         6195.00
  2004        70-74             3703.00         5265.00         8968.00
  2004        75-79             5481.00         6553.00        12034.00
  2004        80-84             7467.00         6992.00        14459.00
  2004        85-89             6915.00         4745.00        11660.00
  2004        90-94             5431.00         2616.00         8047.00
  2004        95-99             2354.00          703.00         3057.00
  2004       100-104             474.00           81.00          555.00
  2004       105-109              35.00            2.00           37.00
  2004       110+                  1.00            0.00            1.00
  2005           0               352.00          393.00          745.00
  2005         1-4                43.00           46.00           89.00
  2005         5-9                27.00           49.00           76.00
  2005        10-14               39.00           65.00          104.00
  2005        15-19              103.00          220.00          323.00
  2005        20-24              103.00          284.00          387.00
  2005        25-29               92.00          266.00          358.00
  2005        30-34              183.00          353.00          536.00
  2005        35-39              281.00          478.00          759.00
  2005        40-44              554.00          872.00         1426.00
  2005        45-49              826.00         1256.00         2082.00
  2005        50-54             1166.00         1719.00         2885.00
  2005        55-59             1519.00         2360.00         3879.00
  2005        60-64             1918.00         2801.00         4719.00
  2005        65-69             2473.00         3670.00         6143.00
  2005        70-74             3728.00         5079.00         8807.00
  2005        75-79             5543.00         6628.00        12171.00
  2005        80-84             7711.00         7128.00        14839.00
  2005        85-89             7520.00         5160.00        12680.00
  2005        90-94             5899.00         2722.00         8621.00
  2005        95-99             2558.00          776.00         3334.00
  2005       100-104             494.00           95.00          589.00
  2005       105-109              46.00            8.00           54.00
  2005       110+                  1.00            1.00            2.00
  2006           0               284.00          390.00          674.00
  2006         1-4                52.00           53.00          105.00
  2006         5-9                31.00           44.00           75.00
  2006        10-14               39.00           51.00           90.00
  2006        15-19               90.00          215.00          305.00
  2006        20-24              111.00          307.00          418.00
  2006        25-29              126.00          253.00          379.00
  2006        30-34              161.00          309.00          470.00
  2006        35-39              285.00          451.00          736.00
  2006        40-44              502.00          820.00         1322.00
  2006        45-49              795.00         1277.00         2072.00
  2006        50-54             1229.00         1786.00         3015.00
  2006        55-59             1511.00         2378.00         3889.00
  2006        60-64             1940.00         2997.00         4937.00
  2006        65-69             2396.00         3530.00         5926.00
  2006        70-74             3509.00         4862.00         8371.00
  2006        75-79             5302.00         6488.00        11790.00
  2006        80-84             7342.00         7048.00        14390.00
  2006        85-89             7387.00         5327.00        12714.00
  2006        90-94             5841.00         3022.00         8863.00
  2006        95-99             2503.00          751.00         3254.00
  2006       100-104             556.00          113.00          669.00
  2006       105-109              46.00            4.00           50.00
  2006       110+                  2.00            0.00            2.00
  2007           0               317.00          406.00          723.00
  2007         1-4                43.00           61.00          104.00
  2007         5-9                38.00           33.00           71.00
  2007        10-14               35.00           49.00           84.00
  2007        15-19               96.00          219.00          315.00
  2007        20-24              107.00          312.00          419.00
  2007        25-29              122.00          279.00          401.00
  2007        30-34              164.00          291.00          455.00
  2007        35-39              263.00          445.00          708.00
  2007        40-44              511.00          822.00         1333.00
  2007        45-49              850.00         1301.00         2151.00
  2007        50-54             1156.00         1830.00         2986.00
  2007        55-59             1519.00         2513.00         4032.00
  2007        60-64             1996.00         3070.00         5066.00
  2007        65-69             2512.00         3666.00         6178.00
  2007        70-74             3561.00         4886.00         8447.00
  2007        75-79             5197.00         6582.00        11779.00
  2007        80-84             7558.00         7344.00        14902.00
  2007        85-89             8194.00         5745.00        13939.00
  2007        90-94             6062.00         2985.00         9047.00
  2007        95-99             2612.00          854.00         3466.00
  2007       100-104             560.00          111.00          671.00
  2007       105-109              53.00            6.00           59.00
  2007       110+                  0.00            0.00            0.00
  2008           0               326.00          429.00          755.00
  2008         1-4                42.00           48.00           90.00
  2008         5-9                22.00           30.00           52.00
  2008        10-14               27.00           53.00           80.00
  2008        15-19               86.00          177.00          263.00
  2008        20-24               97.00          287.00          384.00
  2008        25-29              122.00          258.00          380.00
  2008        30-34              164.00          279.00          443.00
  2008        35-39              269.00          412.00          681.00
  2008        40-44              473.00          748.00         1221.00
  2008        45-49              855.00         1220.00         2075.00
  2008        50-54             1156.00         1940.00         3096.00
  2008        55-59             1603.00         2483.00         4086.00
  2008        60-64             2054.00         3229.00         5283.00
  2008        65-69             2589.00         3696.00         6285.00
  2008        70-74             3460.00         4750.00         8210.00
  2008        75-79             5102.00         6271.00        11373.00
  2008        80-84             7373.00         7445.00        14818.00
  2008        85-89             8523.00         6181.00        14704.00
  2008        90-94             6074.00         3191.00         9265.00
  2008        95-99             2851.00          906.00         3757.00
  2008       100-104             573.00          122.00          695.00
  2008       105-109              48.00            5.00           53.00
  2008       110+                  1.00            0.00            1.00
  2009           0               322.00          383.00          705.00
  2009         1-4                30.00           66.00           96.00
  2009         5-9                28.00           38.00           66.00
  2009        10-14               34.00           55.00           89.00
  2009        15-19               88.00          203.00          291.00
  2009        20-24               96.00          275.00          371.00
  2009        25-29              138.00          267.00          405.00
  2009        30-34              169.00          313.00          482.00
  2009        35-39              278.00          429.00          707.00
  2009        40-44              473.00          722.00         1195.00
  2009        45-49              865.00         1281.00         2146.00
  2009        50-54             1195.00         1911.00         3106.00
  2009        55-59             1615.00         2455.00         4070.00
  2009        60-64             2094.00         3149.00         5243.00
  2009        65-69             2485.00         3788.00         6273.00
  2009        70-74             3478.00         4700.00         8178.00
  2009        75-79             4988.00         6314.00        11302.00
  2009        80-84             7411.00         7519.00        14930.00
  2009        85-89             8610.00         6384.00        14994.00
  2009        90-94             6080.00         3173.00         9253.00
  2009        95-99             2884.00          956.00         3840.00
  2009       100-104             548.00          124.00          672.00
  2009       105-109              47.00            6.00           53.00
  2009       110+                  3.00            0.00            3.00
  2010           0               308.00          387.00          695.00
  2010         1-4                42.00           61.00          103.00
  2010         5-9                21.00           27.00           48.00
  2010        10-14               35.00           33.00           68.00
  2010        15-19               81.00          206.00          287.00
  2010        20-24              100.00          285.00          385.00
  2010        25-29              130.00          286.00          416.00
  2010        30-34              159.00          323.00          482.00
  2010        35-39              269.00          428.00          697.00
  2010        40-44              456.00          685.00         1141.00
  2010        45-49              825.00         1315.00         2140.00
  2010        50-54             1231.00         1850.00         3081.00
  2010        55-59             1622.00         2492.00         4114.00
  2010        60-64             2142.00         3353.00         5495.00
  2010        65-69             2616.00         3825.00         6441.00
  2010        70-74             3400.00         4481.00         7881.00
  2010        75-79             4932.00         6163.00        11095.00
  2010        80-84             7068.00         7425.00        14493.00
  2010        85-89             8815.00         6640.00        15455.00
  2010        90-94             6421.00         3256.00         9677.00
  2010        95-99             3140.00         1091.00         4231.00
  2010       100-104             663.00          137.00          800.00
  2010       105-109              53.00            4.00           57.00
  2010       110+                  0.00            0.00            0.00
  2011           0               288.00          376.00          664.00
  2011         1-4                35.00           51.00           86.00
  2011         5-9                24.00           35.00           59.00
  2011        10-14               32.00           55.00           87.00
  2011        15-19               92.00          163.00          255.00
  2011        20-24              112.00          282.00          394.00
  2011        25-29              135.00          268.00          403.00
  2011        30-34              181.00          316.00          497.00
  2011        35-39              238.00          386.00          624.00
  2011        40-44              407.00          643.00         1050.00
  2011        45-49              796.00         1168.00         1964.00
  2011        50-54             1256.00         1862.00         3118.00
  2011        55-59             1615.00         2554.00         4169.00
  2011        60-64             2154.00         3441.00         5595.00
  2011        65-69             2691.00         3896.00         6587.00
  2011        70-74             3356.00         4628.00         7984.00
  2011        75-79             4896.00         5988.00        10884.00
  2011        80-84             7145.00         7276.00        14421.00
  2011        85-89             8835.00         6804.00        15639.00
  2011        90-94             6863.00         3600.00        10463.00
  2011        95-99             3104.00         1092.00         4196.00
  2011       100-104             641.00          127.00          768.00
  2011       105-109              55.00            9.00           64.00
  2011       110+                  4.99            0.00            4.99
  2012           0               316.00          368.00          684.00
  2012         1-4                38.00           53.00           91.00
  2012         5-9                24.00           24.00           48.00
  2012        10-14               46.00           32.00           78.00
  2012        15-19               82.00          183.00          265.00
  2012        20-24              119.00          317.00          436.00
  2012        25-29              119.00          321.00          440.00
  2012        30-34              177.00          313.00          490.00
  2012        35-39              256.00          364.00          620.00
  2012        40-44              422.00          654.00         1076.00
  2012        45-49              717.00         1111.00         1828.00
  2012        50-54             1216.00         1948.00         3164.00
  2012        55-59             1755.00         2585.00         4340.00
  2012        60-64             2245.00         3320.00         5565.00
  2012        65-69             2803.00         4033.00         6836.00
  2012        70-74             3327.00         4654.00         7981.00
  2012        75-79             4607.00         5949.00        10556.00
  2012        80-84             6925.00         7322.00        14247.00
  2012        85-89             8784.00         6757.00        15541.00
  2012        90-94             7229.00         3936.00        11165.00
  2012        95-99             3210.00         1193.00         4403.00
  2012       100-104             690.00          128.00          818.00
  2012       105-109              56.00           10.00           66.00
  2012       110+                  1.00            1.00            2.00
  2013           0               291.00          390.00          681.00
  2013         1-4                45.00           56.00          101.00
  2013         5-9                20.00           33.00           53.00
  2013        10-14               40.00           47.00           87.00
  2013        15-19               69.00          141.00          210.00
  2013        20-24              111.00          272.00          383.00
  2013        25-29              153.00          269.00          422.00
  2013        30-34              160.00          319.00          479.00
  2013        35-39              239.00          382.00          621.00
  2013        40-44              404.00          599.00         1003.00
  2013        45-49              741.00         1108.00         1849.00
  2013        50-54             1156.00         1864.00         3020.00
  2013        55-59             1665.00         2754.00         4419.00
  2013        60-64             2216.00         3455.00         5671.00
  2013        65-69             2856.00         4164.00         7020.00
  2013        70-74             3599.00         4906.00         8505.00
  2013        75-79             4846.00         5779.00        10625.00
  2013        80-84             6916.00         7536.00        14452.00
  2013        85-89             8840.00         7117.00        15957.00
  2013        90-94             7793.00         4298.00        12091.00
  2013        95-99             3366.00         1270.00         4636.00
  2013       100-104             778.00          196.00          974.00
  2013       105-109              71.00           10.00           81.00
  2013       110+                  3.00            0.00            3.00
  2014           0               290.00          351.00          641.00
  2014         1-4                38.00           35.00           73.00
  2014         5-9                33.00           25.00           58.00
  2014        10-14               38.00           43.00           81.00
  2014        15-19               66.00          147.00          213.00
  2014        20-24              104.00          282.00          386.00
  2014        25-29              164.00          323.00          487.00
  2014        30-34              184.00          357.00          541.00
  2014        35-39              258.00          412.00          670.00
  2014        40-44              407.00          620.00         1027.00
  2014        45-49              678.00         1042.00         1720.00
  2014        50-54             1220.00         1851.00         3071.00
  2014        55-59             1860.00         2707.00         4567.00
  2014        60-64             2285.00         3551.00         5836.00
  2014        65-69             2923.00         4499.00         7422.00
  2014        70-74             3708.00         4972.00         8680.00
  2014        75-79             4684.00         6032.00        10716.00
  2014        80-84             6912.00         7557.00        14469.00
  2014        85-89             8955.00         7456.00        16411.00
  2014        90-94             8321.00         4717.00        13038.00
  2014        95-99             3485.00         1263.00         4748.00
  2014       100-104             824.00          179.00         1003.00
  2014       105-109              68.00            9.00           77.00
  2014       110+                  4.00            0.00            4.00
  2015           0               288.00          330.00          618.00
  2015         1-4                32.00           60.00           92.00
  2015         5-9                27.00           27.00           54.00
  2015        10-14               40.00           45.00           85.00
  2015        15-19               86.00          123.00          209.00
  2015        20-24              126.00          311.00          437.00
  2015        25-29              159.00          323.00          482.00
  2015        30-34              229.00          335.00          564.00
  2015        35-39              239.00          404.00          643.00
  2015        40-44              406.00          591.00          997.00
  2015        45-49              652.00          962.00         1614.00
  2015        50-54             1276.00         1819.00         3095.00
  2015        55-59             1781.00         2729.00         4510.00
  2015        60-64             2362.00         3626.00         5988.00
  2015        65-69             3186.00         4469.00         7655.00
  2015        70-74             3799.00         5018.00         8817.00
  2015        75-79             4835.00         5897.00        10732.00
  2015        80-84             6895.00         7498.00        14393.00
  2015        85-89             8834.00         7602.00        16436.00
  2015        90-94             8690.00         4930.00        13620.00
  2015        95-99             3748.00         1354.00         5102.00
  2015       100-104             884.00          209.00         1093.00
  2015       105-109              75.00            6.00           81.00
  2015       110+                  4.00            1.00            5.00
  2016           0               289.00          370.00          659.00
  2016         1-4                42.00           54.00           96.00
  2016         5-9                27.00           28.00           55.00
  2016        10-14               36.00           53.00           89.00
  2016        15-19               70.00          147.00          217.00
  2016        20-24              112.00          312.00          424.00
  2016        25-29              157.00          357.00          514.00
  2016        30-34              226.00          401.00          627.00
  2016        35-39              272.00          429.00          701.00
  2016        40-44              423.00          645.00         1068.00
  2016        45-49              684.00          979.00         1663.00
  2016        50-54             1235.00         1841.00         3076.00
  2016        55-59             1818.00         2840.00         4658.00
  2016        60-64             2431.00         3737.00         6168.00
  2016        65-69             3278.00         4728.00         8006.00
  2016        70-74             4045.00         5238.00         9283.00
  2016        75-79             4959.00         6019.00        10978.00
  2016        80-84             6831.00         7285.00        14116.00
  2016        85-89             8755.00         7752.00        16507.00
  2016        90-94             8541.00         5142.00        13683.00
  2016        95-99             4056.00         1571.00         5627.00
  2016       100-104             906.00          213.00         1119.00
  2016       105-109              72.00           11.00           83.00
  2016       110+                  2.00            0.00            2.00
  2017           0               317.00          345.00          662.00
  2017         1-4                37.00           64.00          101.00
  2017         5-9                25.00           23.00           48.00
  2017        10-14               40.00           32.00           72.00
  2017        15-19               67.00          169.00          236.00
  2017        20-24              159.00          342.00          501.00
  2017        25-29              189.00          465.00          654.00
  2017        30-34              210.00          500.00          710.00
  2017        35-39              280.00          544.00          824.00
  2017        40-44              386.00          622.00         1008.00
  2017        45-49              654.00         1042.00         1696.00
  2017        50-54             1141.00         1786.00         2927.00
  2017        55-59             1848.00         2783.00         4631.00
  2017        60-64             2494.00         3921.00         6415.00
  2017        65-69             3285.00         4638.00         7923.00
  2017        70-74             4279.00         5791.00        10070.00
  2017        75-79             4992.00         6265.00        11257.00
  2017        80-84             6900.00         7657.00        14557.00
  2017        85-89             8957.00         8115.00        17072.00
  2017        90-94             9031.00         5501.00        14532.00
  2017        95-99             4632.00         1858.00         6490.00
  2017       100-104             995.00          257.00         1252.00
  2017       105-109              88.00           15.00          103.00
  2017       110+                  3.00            1.00            4.00
  2018           0               303.00          353.00          656.00
  2018         1-4                40.00           54.00           94.00
  2018         5-9                29.00           38.00           67.00
  2018        10-14               39.00           44.00           83.00
  2018        15-19               91.00          158.00          249.00
  2018        20-24              144.00          351.00          495.00
  2018        25-29              209.00          446.00          655.00
  2018        30-34              268.00          506.00          774.00
  2018        35-39              302.00          547.00          849.00
  2018        40-44              409.00          716.00         1125.00
  2018        45-49              657.00         1058.00         1715.00
  2018        50-54             1109.00         1788.00         2897.00
  2018        55-59             1848.00         2836.00         4684.00
  2018        60-64             2523.00         3969.00         6492.00
  2018        65-69             3342.00         4912.00         8254.00
  2018        70-74             4458.00         5798.00        10256.00
  2018        75-79             5238.00         6683.00        11921.00
  2018        80-84             7084.00         7720.00        14804.00
  2018        85-89             9250.00         8368.00        17618.00
  2018        90-94             9344.00         5811.00        15155.00
  2018        95-99             5065.00         2001.00         7066.00
  2018       100-104            1013.00          244.00         1257.00
  2018       105-109             101.00           16.00          117.00
  2018       110+                  2.99            0.00            2.99
  2019           0               293.00          350.00          643.00
  2019         1-4                41.00           47.00           88.00
  2019         5-9                30.00           33.00           63.00
  2019        10-14               28.00           45.00           73.00
  2019        15-19               91.00          176.00          267.00
  2019        20-24              137.00          347.00          484.00
  2019        25-29              182.00          471.00          653.00
  2019        30-34              275.00          509.00          784.00
  2019        35-39              332.00          574.00          906.00
  2019        40-44              410.00          707.00         1117.00
  2019        45-49              618.00          993.00         1611.00
  2019        50-54             1111.00         1652.00         2763.00
  2019        55-59             1792.00         2996.00         4788.00
  2019        60-64             2495.00         3984.00         6479.00
  2019        65-69             3330.00         5017.00         8347.00
  2019        70-74             4405.00         6159.00        10564.00
  2019        75-79             5235.00         6527.00        11762.00
  2019        80-84             6964.00         7762.00        14726.00
  2019        85-89             8963.00         8446.00        17409.00
  2019        90-94             9227.00         5875.00        15102.00
  2019        95-99             5250.00         2184.00         7434.00
  2019       100-104            1086.00          265.00         1351.00
  2019       105-109             118.00           12.00          130.00
  2019       110+                  5.01            1.00            6.01
  2020           0               239.00          348.00          587.00
  2020         1-4                33.00           50.00           83.00
  2020         5-9                20.00           22.00           42.00
  2020        10-14               35.00           49.00           84.00
  2020        15-19               79.00          155.00          234.00
  2020        20-24              167.00          383.00          550.00
  2020        25-29              235.00          613.00          848.00
  2020        30-34              317.00          681.00          998.00
  2020        35-39              373.00          738.00         1111.00
  2020        40-44              480.00          872.00         1352.00
  2020        45-49              657.00         1109.00         1766.00
  2020        50-54             1099.00         1822.00         2921.00
  2020        55-59             2002.00         3125.00         5127.00
  2020        60-64             2735.00         4319.00         7054.00
  2020        65-69             3571.00         5243.00         8814.00
  2020        70-74             4730.00         6636.00        11366.00
  2020        75-79             5739.00         7313.00        13052.00
  2020        80-84             7348.00         8310.00        15658.00
  2020        85-89             9427.00         8852.00        18279.00
  2020        90-94             9833.00         6471.00        16304.00
  2020        95-99             5674.00         2413.00         8087.00
  2020       100-104            1209.00          269.00         1478.00
  2020       105-109             135.00           19.00          154.00
  2020       110+                  9.02            0.00            9.02
  2021           0               275.00          327.00          602.00
  2021         1-4                37.00           50.00           87.00
  2021         5-9                24.00           29.00           53.00
  2021        10-14               33.00           36.00           69.00
  2021        15-19               83.00          176.00          259.00
  2021        20-24              182.00          429.00          611.00
  2021        25-29              241.00          616.00          857.00
  2021        30-34              324.00          752.00         1076.00
  2021        35-39              419.00          876.00         1295.00
  2021        40-44              506.00          958.00         1464.00
  2021        45-49              668.00         1225.00         1893.00
  2021        50-54             1114.00         1929.00         3043.00
  2021        55-59             1933.00         3189.00         5122.00
  2021        60-64             2844.00         4468.00         7312.00
  2021        65-69             3772.00         5557.00         9329.00
  2021        70-74             5007.00         6976.00        11983.00
  2021        75-79             5876.00         7675.00        13551.00
  2021        80-84             7357.00         8251.00        15608.00
  2021        85-89             9286.00         8688.00        17974.00
  2021        90-94             9420.00         6512.00        15932.00
  2021        95-99             5517.00         2309.00         7826.00
  2021       100-104            1252.00          317.00         1569.00
  2021       105-109             113.00           16.00          129.00
  2021       110+                  5.99            1.00            6.99
  2022           0               285.00          334.00          619.00
  2022         1-4                55.00           49.00          104.00
  2022         5-9                30.00           41.00           71.00
  2022        10-14               32.00           49.00           81.00
  2022        15-19               86.00          178.00          264.00
  2022        20-24              191.00          378.00          569.00
  2022        25-29              225.00          546.00          771.00
  2022        30-34              329.00          711.00         1040.00
  2022        35-39              402.00          819.00         1221.00
  2022        40-44              522.00          911.00         1433.00
  2022        45-49              764.00         1212.00         1976.00
  2022        50-54             1111.00         1819.00         2930.00
  2022        55-59             1863.00         3194.00         5057.00
  2022        60-64             2969.00         4646.00         7615.00
  2022        65-69             3997.00         5951.00         9948.00
  2022        70-74             5133.00         7178.00        12311.00
  2022        75-79             6440.00         8396.00        14836.00
  2022        80-84             8074.00         9064.00        17138.00
  2022        85-89             9997.00         9455.00        19452.00
  2022        90-94            10318.00         7169.00        17487.00
  2022        95-99             6220.00         2690.00         8910.00
  2022       100-104            1513.00          414.00         1927.00
  2022       105-109             123.00           24.00          147.00
  2022       110+                  2.00            3.00            5.00
  2023           0               257.00          336.00          593.00
  2023         1-4                41.00           66.00          107.00
  2023         5-9                38.00           29.00           67.00
  2023        10-14               47.00           50.00           97.00
  2023        15-19               87.00          188.00          275.00
  2023        20-24              151.00          350.00          501.00
  2023        25-29              254.00          553.00          807.00
  2023        30-34              323.00          743.00         1066.00
  2023        35-39              435.00          874.00         1309.00
  2023        40-44              495.00          956.00         1451.00
  2023        45-49              722.00         1159.00         1881.00
  2023        50-54             1086.00         1724.00         2810.00
  2023        55-59             1780.00         2971.00         4751.00
  2023        60-64             2761.00         4435.00         7196.00
  2023        65-69             3830.00         5655.00         9485.00
  2023        70-74             4896.00         6853.00        11749.00
  2023        75-79             6698.00         8075.00        14773.00
  2023        80-84             7941.00         8659.00        16600.00
  2023        85-89             9328.00         8860.00        18188.00
  2023        90-94             9808.00         6868.00        16676.00
  2023        95-99             5783.00         2602.00         8385.00
  2023       100-104            1495.00          398.00         1893.00
  2023       105-109             155.00           20.00          175.00
  2023       110+                  2.00            0.00            2.00
